S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82
5.866656,10.450545,14.447274,5.777379,19.01991,16.309797,9.481049,6.7725773,20.111492,19.717169,6.510931,15.356141,7.710394,9.036765,8.97681,9.001919,13.771687,6.733488,7.057451,6.98029,7.949427,7.0808845,6.969205,6.894907,6.817446,8.714616,8.700306,8.921336,8.990756,15.03595,15.171775,9.027835,19.023226,9.155731,13.147528,13.078475,12.800394,12.989503,5.9734893,5.217903,17.49767,7.115145,15.576115,15.020326,7.023236,14.284191,5.1799154,7.65987,13.951343,13.929766,13.754299,13.550016,7.0008836,8.291204,7.55458,7.7328086,9.598023,9.473638,7.4971743,5.6770988,6.1411304,20.764015,11.531286,11.523043,11.553364,20.67532,8.783321,8.714071,10.752969,6.211572,6.1529922,6.0054903,6.0703793,5.851488,9.6324,15.71368,15.320268,15.254677,9.443399,12.113839,7.405741,8.335232,13.724194
10.878795,9.897823,13.444287,14.102395,14.5349045,16.212244,16.318825,16.248074,16.265528,14.779939,15.895966,17.745728,16.388859,18.28455,18.086958,15.761319,10.491453,13.733878,14.433368,14.919274,15.043778,15.102014,14.851581,14.96262,12.256734,15.46942,16.278305,16.489544,16.439981,16.086916,13.763383,12.915186,11.740482,12.979907,11.288898,11.271433,11.335843,18.183672,12.697241,13.456407,17.802504,18.768162,19.007236,18.207445,13.392906,10.507176,12.785894,16.952503,17.046429,17.054264,11.563688,14.249332,13.176968,15.052777,17.839241,18.103315,18.299953,16.421331,14.989851,14.847869,19.417929,17.92024,21.012854,22.056568,14.710676,14.021728,19.121075,13.928484,25.764502,19.032293,18.945301,16.563263,12.142143,14.475207,11.966427,15.007597,15.701866,15.708537,14.9816475,14.035863,14.293145,13.982033,16.893522
12.212411,12.285942,12.2025175,12.350296,12.262102,11.838121,12.077314,12.071023,12.024306,11.92854,11.883059,11.955505,11.893192,12.587954,12.595311,12.769435,13.344526,13.308336,12.05623,11.81215,11.826738,11.813739,11.864316,12.005642,11.582941,11.885281,11.639268,11.7774,11.870176,11.936034,11.723822,7.683845,7.6176877,7.5524454,7.574604,7.6776404,7.7370033,7.6440587,7.547536,7.500862,7.676716,7.403441,7.220462,7.131423,7.1492515,6.4864163,6.903267,7.2049522,6.9075966,6.8168516,6.697299,6.7972746,6.5314617,6.5962586,6.709041,6.7925963,6.7893877,6.647356,6.6351213,6.5198927,6.5126333,6.8277144,7.6874895,7.530874,7.939845,7.399384,7.5189443,7.5355105,7.5458426,7.796299,7.591643,7.650313,7.3988457,7.0921016,7.370007,8.183344,10.322642,10.517756,9.879165,9.773435,9.404214,10.027153,11.079841
33.986576,30.783728,28.071598,25.589773,25.868183,28.331335,29.47582,29.374796,30.318111,27.996151,27.221949,30.134584,29.82918,31.507982,31.938202,29.959589,27.95951,26.450724,26.020058,29.040464,32.162624,32.602856,29.355518,27.70127,28.246569,26.613157,28.820366,30.673769,30.639576,30.17943,28.877943,26.100838,26.570623,27.690231,31.707212,32.223408,30.29004,25.766537,26.633808,27.66151,28.9583,33.169872,33.566063,28.552738,26.906652,27.459488,25.948345,28.39731,32.075413,30.31803,29.837349,26.925404,26.381893,27.308918,30.837547,32.020508,32.015266,31.24586,28.425327,26.389503,28.11985,30.678438,30.522072,30.549046,29.497694,27.19581,26.595758,26.202965,29.785423,34.263798,34.181404,28.21168,27.113556,27.27678,27.06514,29.141603,30.05718,29.82623,29.311642,27.48081,27.474049,27.750662,29.66845
9.079992,9.039946,7.9039254,9.168974,7.9708066,8.895107,9.055143,9.080225,9.087885,4.449685,6.2284884,6.2713537,8.900667,9.278922,9.214728,8.92792,9.201517,7.6237125,7.7740455,8.997945,9.174634,9.234767,8.8143015,8.973467,9.047576,8.089639,8.8586035,9.247132,9.265047,8.7385235,9.19131,8.40309,8.912907,10.723277,10.825219,10.788846,10.368264,10.705898,10.696251,9.213964,10.868017,10.744414,10.886578,10.660593,10.631556,9.089654,9.534626,9.034355,9.114117,9.113767,8.903832,9.013592,8.030112,8.294695,9.134298,9.156438,9.14557,8.944741,4.550976,6.2370834,6.0980797,8.990278,9.325363,9.277622,9.322745,9.209796,8.474093,9.315889,9.081653,9.22582,9.236321,9.289836,9.140495,9.107632,9.559323,18.625216,9.111622,9.120835,10.155709,9.762193,8.916044,9.451921,15.029049
19.270802,19.238247,19.388483,19.232866,20.662771,21.7368,21.862806,21.882812,20.947538,19.214838,18.112179,18.527044,19.21369,26.715181,25.950186,22.268564,16.756102,19.374918,19.368618,19.341478,19.388342,19.338865,19.457802,19.372742,19.389183,19.425846,19.363667,19.377985,19.421196,18.43094,18.738104,19.324408,19.470127,18.033707,19.416708,19.425058,16.426315,17.737324,19.33601,19.421406,19.420086,19.387217,19.38166,18.440922,18.020218,19.810623,19.772226,19.329638,19.225494,19.244446,19.320826,19.537437,20.070013,22.350836,19.191772,27.072884,27.159147,19.059448,20.288033,17.630114,19.160093,19.183825,19.379862,19.384722,19.5231,19.584803,18.523384,19.391691,19.353518,19.389244,19.364643,19.437885,19.362587,19.214455,19.376276,19.499495,25.0392,24.931192,19.856041,20.23035,20.620407,22.675924,20.687548
89.01499,77.20394,24.60224,25.152857,41.51967,79.74534,87.92657,99.22167,86.82682,28.071064,33.000595,73.892296,82.117836,92.64712,87.94434,24.217566,39.994823,69.50408,27.579056,81.69802,90.29541,86.98819,26.119268,29.848122,25.92575,29.483652,79.27318,97.9426,90.07159,28.956999,28.407455,28.454622,28.609713,77.56092,87.40774,91.21656,30.538706,30.76726,30.549967,28.746975,83.84743,85.18857,92.23292,22.455702,28.99519,23.147451,70.83326,30.265207,86.5537,91.11081,33.760765,26.138535,25.549063,70.69637,85.25522,88.00146,86.92436,83.30862,43.71029,30.262398,50.825714,81.25339,88.77455,85.216545,29.164663,33.997055,31.653605,45.352703,83.70222,89.910095,86.106415,28.681318,29.056684,26.405775,30.147284,78.89775,75.7315,73.63983,40.08493,41.05737,38.12958,44.3268,73.66877
4.061245,4.045657,4.0448,3.9981196,4.0026145,4.031963,4.0425973,4.0489054,4.0382605,4.0319276,4.0292163,4.029406,4.0290813,4.0616055,4.054283,4.0829887,4.0561643,4.064228,4.0602684,4.052513,4.061056,4.05792,4.0879817,4.0572014,4.06148,4.0216937,4.0624113,4.065198,4.064605,4.0835714,4.0688696,4.067928,4.0464272,4.0728235,4.073656,4.072176,4.0826416,4.0684915,4.061658,4.044919,4.0841794,4.077892,4.077095,4.072799,4.0455484,4.0413976,4.018264,4.0635114,4.061465,4.0646787,4.0497622,4.018812,4.00739,4.008937,4.0490994,4.060013,4.063104,4.0487347,4.036496,4.0317698,4.0718994,4.0776234,4.1024985,5.888037,5.6075172,5.916466,5.767968,5.7388644,5.94531,5.872846,5.8764277,5.678975,5.8494897,5.874448,5.749435,5.3560314,4.7791586,4.763496,4.664549,4.7789173,4.703096,4.5740395,4.7134295
16.997366,14.455639,16.529665,12.369716,17.33162,22.01956,21.268688,25.033863,17.714643,17.351738,16.287903,16.56459,16.521387,18.958082,22.806923,17.244806,18.731401,10.969047,16.44324,17.73204,23.468212,21.821712,10.858714,20.930182,14.000613,17.112713,13.309636,26.695524,28.90936,14.641481,18.372814,15.922567,16.36233,15.964337,18.868029,27.982409,15.147259,15.770493,14.517804,14.12152,19.80956,21.535664,25.552149,16.012577,15.950605,15.512767,16.547958,15.845882,25.06613,16.36395,15.635137,15.656782,17.839174,13.576353,18.964302,18.834156,15.619624,9.918278,12.950329,15.143367,14.19218,22.353487,21.515371,25.596148,16.16392,22.196354,14.295508,16.537716,16.539883,21.015202,20.776049,17.795223,16.558758,18.862434,17.62277,19.553337,20.50125,20.690987,17.476646,17.693928,17.6439,17.322058,16.934803
22.394512,21.31972,18.05737,20.558758,21.040806,21.262093,21.74416,21.694824,17.927324,21.397945,16.161232,21.351797,28.192595,34.184868,22.126583,18.693707,21.308084,17.006714,20.27664,21.569662,25.873981,22.809027,20.208004,21.208939,21.062084,17.620846,27.108456,24.43154,21.978815,21.05657,15.222313,21.076372,20.945578,21.708466,21.95836,22.030977,20.673615,17.365337,18.69103,20.840723,21.722492,27.10041,27.305613,21.164652,21.120848,16.398952,21.168041,21.755348,22.115952,21.573938,21.212976,20.764486,21.080795,18.423475,25.805489,22.626383,30.430302,21.425682,19.732485,21.188223,21.394497,22.73183,22.971485,22.970566,21.439972,17.98373,19.570938,21.449892,21.99082,22.079906,33.023357,20.324621,18.805086,20.984512,21.523588,24.551174,26.031551,25.842724,21.596872,21.637287,19.990242,21.662516,25.507893
27.783936,19.744263,13.426747,12.827255,12.587346,23.465578,19.951305,21.023975,19.554089,22.844315,18.74616,19.739624,22.414537,23.123106,23.074707,15.984752,15.041465,15.246615,12.598786,22.607464,23.381668,24.058058,18.500135,14.78021,17.28861,13.056233,22.906195,22.136644,21.675018,16.278124,17.659637,11.750566,13.229869,21.747856,24.689066,23.420988,20.298668,15.445237,15.329095,10.609538,23.069834,22.272259,23.57539,17.689035,14.657748,11.730878,13.870203,22.539776,21.980566,27.371847,19.920021,11.340155,10.3462305,12.117609,23.141077,24.07144,25.650948,17.417284,22.686443,21.22469,20.2167,21.168148,24.860233,23.869467,16.389753,19.908432,16.22678,19.150904,22.915285,25.001366,23.552727,15.217235,17.503416,13.76054,12.082258,22.129784,24.791527,21.191872,18.706615,18.316488,15.588076,17.820192,21.670439
26.034225,27.619059,26.030708,26.028997,26.030933,26.015974,26.020363,26.018553,26.427128,25.972366,26.028175,26.026886,26.023422,26.059742,26.046291,25.923777,26.066654,26.029856,26.031704,26.038744,26.047352,26.044567,26.04165,26.035,26.03462,26.009663,26.047487,26.059887,26.051142,26.02422,26.034555,26.033672,26.025911,26.031963,26.048851,26.040968,26.02897,26.039808,26.044113,26.02225,26.06398,26.046452,26.044443,26.040014,26.02878,26.015978,25.991325,24.677095,24.601343,24.600924,25.964296,26.00535,25.911634,26.021696,26.032286,26.026585,26.034119,26.012102,26.015137,26.011045,24.219328,24.124134,24.18919,24.241526,26.000652,26.032028,26.045532,26.020123,26.039843,26.042887,26.038385,25.649277,25.601248,25.581326,26.033295,26.036064,26.061266,30.833796,25.478998,25.194399,25.99781,25.97635,26.030527
7.934564,8.01591,12.30754,25.438002,23.397793,19.506493,19.680584,7.9166446,27.298647,14.50752,33.10825,8.677779,7.3537927,22.835005,22.383146,23.368729,8.266371,8.141942,8.601619,18.785534,18.892464,18.844221,7.5173564,22.11935,18.993269,23.331232,8.140234,30.160492,25.297466,25.085772,8.420214,17.802874,10.792376,19.232967,19.026533,19.130108,30.986858,8.583578,8.2755165,23.067072,9.551731,7.84246,8.045904,7.507437,9.562354,6.9415517,25.983208,23.608107,23.132639,22.841236,17.221973,12.701758,7.5238156,7.930598,7.60078,18.348915,18.210417,32.689163,8.076908,9.672656,16.165932,15.20597,8.543891,8.44365,8.613451,18.470423,20.482527,26.424921,20.667885,23.246916,20.516663,18.10314,8.642296,15.494933,22.346647,22.337109,18.73755,25.43681,20.006775,24.23557,19.575077,19.284576,20.037088
14.763572,14.645101,14.452571,14.685923,13.777974,14.663469,14.778127,14.822209,10.11353,19.519981,10.332568,10.195845,10.155229,10.552788,10.6280155,10.522805,10.4740305,10.427294,10.512412,10.504617,10.546984,10.506983,10.4914055,10.431053,10.337214,10.398684,10.61637,10.511886,10.531794,10.566977,10.412441,10.508968,12.256591,12.338119,12.457037,12.350781,12.399017,12.333461,12.317761,12.263124,10.5764885,10.443749,10.423594,10.356964,10.241265,10.061442,10.339589,10.365571,10.3182,10.241171,10.257613,10.205654,10.157607,10.199296,10.229257,10.203868,10.223845,10.15087,10.169992,10.163655,10.201747,10.221847,10.621226,10.520347,10.566362,10.409126,10.417938,10.526841,10.559651,10.56606,10.498575,10.541764,10.406326,10.358371,10.410514,24.01172,18.203577,18.080976,14.335752,13.548012,12.123382,11.327203,14.518502
6.74234,6.5724115,6.7050786,6.438806,9.132465,9.27138,9.260266,9.332522,9.199525,9.242977,9.22678,9.303098,9.159313,9.346981,9.428624,9.466677,6.7454853,6.569434,6.9014125,6.627722,6.7024283,6.6209354,6.6869693,6.6231,6.5263495,7.172878,6.6444893,6.58787,6.652173,6.889991,6.6956043,11.328891,7.338462,6.870886,6.7358465,6.9763823,7.0079556,6.769789,6.7245116,6.9396276,6.842731,6.761216,6.7083435,6.6853595,6.732644,8.179006,8.527609,8.419725,8.326603,8.371035,8.236524,9.206895,12.212234,12.10343,12.112343,12.102595,12.104146,12.128538,12.095202,12.113559,12.083787,12.1336565,12.313014,12.304388,12.381393,13.124491,13.147778,13.097261,13.115034,13.145368,13.136547,13.198626,13.089587,13.074125,13.9643545,13.20653,13.275312,13.231192,13.146151,13.072279,13.065408,12.907275,13.292391
23.135983,23.237623,22.998632,23.378859,19.88681,17.077112,17.193052,17.181906,17.231844,17.256483,17.272844,17.273378,17.172798,17.472805,17.37954,17.621973,17.54093,17.523596,17.615902,17.412655,17.407887,17.317858,17.611277,17.45215,17.49265,13.3747425,22.535856,22.662771,22.63271,21.942398,22.399515,22.39819,22.005028,22.28172,22.397585,22.219631,21.873142,22.265137,22.361158,19.957838,20.996574,20.744558,22.333885,22.131062,22.142124,11.086254,11.535732,11.112843,11.039995,11.020986,11.013444,11.173565,10.657781,10.649117,10.428513,10.51831,10.575947,10.398406,10.438411,10.452735,10.356175,10.518864,11.093542,11.23468,11.289281,23.667181,23.297411,23.071268,22.694048,22.331736,22.316692,22.180508,22.496517,22.608158,20.100891,18.13042,18.267618,18.176916,17.980213,17.906868,20.971144,19.99751,21.604078
15.500519,15.441591,12.968299,13.0230055,8.723169,14.681391,14.770998,14.712656,11.456575,13.832721,13.361963,9.180111,14.772323,14.886274,14.947246,10.972946,12.626679,12.6853695,12.395043,14.7392645,14.855665,14.899385,14.382955,12.794565,7.730662,8.942062,14.631843,14.85446,14.822281,14.374355,8.8782015,11.341364,12.276798,14.587629,14.686304,14.683002,14.344071,9.084644,6.73607,11.82333,14.73201,14.650714,14.725543,10.533845,12.104528,12.062733,9.738496,14.588228,14.72442,14.833493,14.694988,11.435259,14.606913,14.742555,16.588251,16.614964,16.65685,16.039001,14.878777,15.396769,14.79435,16.580103,16.631304,16.438921,14.5187645,14.885472,14.348259,13.31267,14.830173,14.837035,14.798102,14.492163,10.946286,9.645026,10.971678,14.12427,19.39308,19.27989,13.408063,13.435959,13.364585,13.170561,13.623523
18.93282,14.266861,11.040557,14.0102825,11.538753,21.089085,20.743586,20.220139,22.706121,14.033964,12.057978,14.929632,18.834585,21.044884,20.24538,9.7707615,14.139596,13.590372,11.726174,16.525988,21.62644,22.434391,11.379098,12.71857,11.743053,9.430666,21.871332,24.839157,26.464207,12.987319,9.181142,11.941553,11.205329,24.511473,27.18239,23.170137,15.722098,13.100427,14.519932,10.508743,17.599335,19.665028,19.945707,10.637243,14.03197,14.389853,10.350351,18.436543,22.711288,17.807734,14.311385,9.163914,10.923698,12.971038,22.767069,26.750734,32.69231,17.221388,9.955464,11.226393,12.927765,24.265696,27.458048,25.194597,9.6126375,15.529342,12.315343,14.941661,18.686155,20.349321,25.61046,10.261036,12.638513,12.120118,12.557487,19.376644,21.673792,21.669184,13.832427,15.815598,13.054466,15.535817,19.280273
44.01733,37.854977,32.76707,37.733135,37.714108,41.55633,38.9167,42.753117,42.69943,42.8132,33.538666,36.951073,41.849606,43.370808,42.96538,35.131992,38.64821,31.931133,34.809853,44.27259,38.19459,45.232735,42.510757,32.726494,29.434284,36.126507,34.107456,42.1421,44.327892,42.548397,32.956463,34.615364,32.30681,37.02338,40.285145,41.204197,40.087933,35.583515,33.05807,30.28244,38.289158,38.49789,40.108097,39.186153,29.976265,32.2559,30.334625,40.063488,45.71507,49.08067,39.12755,37.88084,36.47462,35.77255,36.30942,33.382835,37.653248,38.944675,40.57364,33.391205,35.69206,42.511738,47.437843,48.05191,36.80894,36.285915,34.57155,37.48447,44.4668,48.045845,48.449863,42.335876,36.593075,25.99676,35.76712,37.438587,40.755836,41.15354,39.299335,39.04976,34.980137,38.06384,40.307583
19.017668,18.857311,18.740938,18.403866,18.240295,16.360622,18.917448,18.968864,18.968222,18.892054,18.369482,18.550198,18.966991,26.952547,26.308989,18.777575,18.159525,16.877298,16.808502,19.76289,25.405922,25.46916,19.506138,18.791471,14.747952,15.705931,12.873998,12.901023,23.908981,10.360393,14.726741,16.706974,17.783842,21.197264,18.41614,22.782585,19.400661,17.456726,17.547485,9.544543,16.001543,22.066023,23.0266,17.251299,15.742444,15.2502,15.336444,15.7203455,22.741346,23.131536,17.22556,19.48441,17.204391,17.267672,17.183195,24.142895,24.222376,23.50229,18.342144,20.680666,17.077173,17.261683,24.139254,23.770948,17.628439,17.999413,17.630476,15.786606,17.46884,17.482893,17.413229,17.469042,17.383423,17.382524,16.818096,17.490715,17.94908,23.41816,17.64698,18.198782,17.304863,18.279589,18.645378
13.282722,13.240047,13.21667,13.330309,13.169845,13.105824,13.183932,13.21068,13.1957035,13.219964,13.271362,13.175548,13.155873,13.327677,13.345988,13.318575,13.415287,13.478673,13.443728,13.349161,13.314458,13.347978,13.36629,13.466298,13.422061,13.3217,13.350291,13.355913,13.385717,13.399835,13.365787,13.423957,13.347672,13.377934,13.437653,13.408851,13.340352,13.438928,13.469593,13.391547,13.438281,13.359009,13.349309,13.484756,27.097742,26.96644,25.808495,27.004202,28.593933,28.6399,13.127243,13.189444,13.226849,13.0860195,13.155655,13.1907015,13.196431,13.067072,13.094838,13.037746,13.037159,13.167003,13.307078,13.331507,13.530361,13.256297,13.443988,13.271058,13.317011,13.322053,13.353233,13.410213,13.317966,13.337847,13.263337,13.427787,13.898502,14.041059,13.814627,19.150043,14.048167,13.728901,14.108131
8.470098,8.24033,8.262409,8.292869,8.397917,8.250107,8.302084,8.425903,8.161608,8.215878,10.969927,11.344697,15.863566,16.011843,15.824704,15.529952,15.858272,13.2859125,13.445997,13.2972,13.373196,13.309875,13.431262,13.381499,8.582609,8.980406,8.527426,8.592234,8.657626,8.73086,8.600817,8.59158,8.614717,8.727082,8.75257,8.846386,8.813544,8.639789,14.165416,8.507293,8.656519,8.508946,8.495386,8.311023,15.489833,15.512877,15.367709,15.632987,15.792151,15.759105,15.707125,15.488207,15.638158,15.825973,15.929408,15.852093,15.851644,15.849774,9.351673,9.11742,9.130388,9.238442,9.60025,9.686697,9.579815,14.973095,14.151576,14.101593,14.205807,14.116852,14.093355,14.134762,14.142236,14.204945,8.538879,14.610909,14.17281,14.144644,14.072961,14.927286,10.3258,14.204871,14.696558
32.035378,24.65463,17.82432,22.604988,21.254702,20.652328,20.774975,20.889002,20.570215,22.224874,22.274078,24.01557,29.224537,29.720222,29.361746,18.325842,20.828024,21.751802,17.212936,20.197271,31.591112,31.774319,20.041855,22.286098,17.262247,22.287342,30.785738,31.711452,34.007053,22.349403,22.374153,17.138536,17.950102,26.222044,26.742733,30.215145,23.386787,16.476267,16.98365,16.942886,21.916775,31.412024,26.16129,25.193165,19.569891,12.64077,18.146753,23.51295,23.610884,30.05529,22.640726,21.13814,21.464966,23.196053,14.21558,14.262735,14.295429,14.021807,14.18083,22.695066,25.461153,25.176199,25.557724,25.35844,22.480566,22.762691,15.808854,17.430977,23.773573,25.841436,26.227818,19.920593,22.400192,18.600111,24.665688,28.659351,23.95601,24.172852,23.474747,21.178732,17.259186,22.432472,26.066175
29.27164,29.681686,26.401802,27.713657,28.642775,27.3327,31.811777,30.513111,30.371183,26.178211,27.522034,25.794048,26.79098,28.248945,27.639324,27.929998,28.013563,27.54085,26.536531,28.250116,28.0148,28.49931,27.334229,28.899332,26.505651,25.475903,27.273853,27.041056,29.869139,26.851637,25.722399,25.091358,18.92823,28.564417,30.011477,29.654896,28.614847,29.270391,26.378448,21.649645,29.800495,30.680344,31.035736,27.79709,26.028826,26.232014,23.577051,24.248604,36.23703,31.637531,25.495594,26.546505,26.007597,24.455252,25.300797,28.386595,27.266739,28.3611,24.350782,29.001503,28.453533,29.699066,29.90003,30.99035,26.658623,18.826967,28.062893,25.097092,28.442713,31.29636,28.717567,27.935291,28.159216,27.948679,23.039728,27.881014,28.25154,28.11742,25.778442,28.296772,26.965855,26.38655,28.191505
